id,name,product_priority,delivery_rank,decision,workstream_title,remaining,native,python,ui,priority_reason
add2drect.l,l,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.l enabled,l enabled,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.material,material,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.mesh order,mesh order,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.name,name,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.override mesh order from material database,override mesh order from material database,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.r,r,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.r enabled,r enabled,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.rotation 1,rotation 1,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.rotation 2,rotation 2,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.rotation 3,rotation 3,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.second axis,second axis,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.set mesh order from material database,set mesh order from material database,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.surface normal,surface normal,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.third axis,third axis,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.type,type,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.use relative coordinates,use relative coordinates,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.vertices,vertices,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.x,x,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.x max,x max,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.x min,x min,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.x span,x span,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.y,y,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.y max,y max,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.y min,y min,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.y span,y span,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.z,z,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.z max,z max,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.z min,z min,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
add2drect.z span,z span,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.alpha,alpha,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.create 3D object by,create 3D object by,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.detail,detail,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.enabled,enabled,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.equation 1,equation 1,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.equation 2,equation 2,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.equation units,equation units,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.first axis,first axis,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.grid attribute name,grid attribute name,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.index,index,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.index units,index units,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.make nonsymmetric,make nonsymmetric,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.make symmetric,make symmetric,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.material,material,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.mesh order,mesh order,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.name,name,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.override mesh order from material database,override mesh order from material database,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.rotation 1,rotation 1,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.rotation 2,rotation 2,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.rotation 3,rotation 3,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.second axis,second axis,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.set mesh order from material database,set mesh order from material database,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.third axis,third axis,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.type,type,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.use relative coordinates,use relative coordinates,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.x,x,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.x max,x max,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.x min,x min,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.x span,x span,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.y,y,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.y max,y max,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.y min,y min,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.y span,y span,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
addcustom.z,z,P2,15,conditional,특수 CAD·제조 포맷,True,missing,missing,missing,곡면·STL·공정 builder는 구체적인 사용 사례와 형상 검증이 있을 때 추가한다.
